CollectDate,Year,Month,LabSampleNum,Locator,Depth,Parameter,Value,Units,Qualifier,MDL,RDL,Text,Value_orig,det_Flag
2008-02-06T18:50:00Z,2008,2,L45058-3,A319,NA,"Dissolved Oxygen, Field",12.9,mg/L,,0.5,1,,12.9,FALSE
1986-11-13T08:00:00Z,1986,11,8610001,A319,1,Total Suspended Solids,3,mg/L,,NA,NA,3.00||King County Nstream Database/B53311,3,FALSE
1981-12-17T08:00:00Z,1981,12,8115789,A319,1,Turbidity,1.8,NTU,,NA,NA,1.8||King County Nstream Database/RS3,1.8,FALSE
1978-05-22T07:00:00Z,1978,5,7815173,A319,1,Conductivity,550,umhos/cm,,NA,NA,550||King County Nstream Database/RVL,550,FALSE
1982-01-21T08:00:00Z,1982,1,8215044,A319,1,Total Phosphorus,0.005548483518125081,mg/L,,NA,NA,.008||King County Nstream Database/RS3,0.008,FALSE
2022-02-16T17:06:00Z,2022,2,L78514-3,A319,NA,Orthophosphate Phosphorus,0.00705,mg/L,,5e-4,0.002,,0.00705,FALSE
1994-09-20T18:00:00Z,1994,9,L4493-5,A319,NA,Temperature,16.1,deg C,,NA,NA,,16.1,FALSE
2019-01-09T17:30:00Z,2019,1,L71578-3,A319,NA,Turbidity,3.49,NTU,,0.2,0.5,,3.49,FALSE
1986-06-12T07:00:00Z,1986,6,8605763,A319,1,Orthophosphate Phosphorus,0.007984752198791224,mg/L,,NA,NA,.006||King County Nstream Database/B53311,0.006,FALSE
1999-04-13T17:19:00Z,1999,4,L15281-2,A319,NA,Ammonia Nitrogen,0.01,mg/L,<MDL,0.01,0.02,,NA,TRUE
2008-11-05T19:03:00Z,2008,11,L46863-3,A319,NA,E. coli,76,CFU/100ml,,NA,NA,,76,FALSE
1999-01-20T18:15:00Z,1999,1,L14866-2,A319,NA,Total Alkalinity,18.9,mg CaCO3/L,,0.2,1,,18.9,FALSE
1996-09-10T16:50:00Z,1996,9,L9413-2,A319,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
1992-11-17T08:00:00Z,1992,11,L6-5,A319,NA,"pH, Field",6.64,pH,,NA,NA,,6.64,FALSE
2001-09-11T17:31:00Z,2001,9,L21989-2,A319,NA,Total Nitrogen,0.4310258579935834,mg/L,,0.05,0.1,,0.426,FALSE
1983-05-19T07:00:00Z,1983,5,8315221,A319,1,Ammonia Nitrogen,0.003,mg/L,,NA,NA,.003||King County Nstream Database/RS4,0.003,FALSE
1995-08-15T17:50:00Z,1995,8,L6660-2,A319,NA,Fecal Coliform,33,CFU/100ml,,NA,NA,,33,FALSE
2007-02-07T17:46:00Z,2007,2,L41679-3,A319,NA,Temperature,6.3,deg C,,NA,NA,,6.3,FALSE
1987-01-14T08:00:00Z,1987,1,8700604,A319,1,Orthophosphate Phosphorus,0.06196498874857312,mg/L,,NA,NA,.063||King County Nstream Database/B53311,0.063,FALSE
1998-07-14T17:30:00Z,1998,7,L13752-2,A319,NA,Total Nitrogen,0.24595139284183884,mg/L,,0.05,0.1,,0.242,FALSE
1981-07-23T07:00:00Z,1981,7,8115443,A319,1,Orthophosphate Phosphorus,0.009445684673078283,mg/L,,NA,NA,.007||King County Nstream Database/RS3,0.007,FALSE
1994-10-11T17:19:00Z,1994,10,L4698-5,A319,NA,Total Phosphorus,0.014131728824105249,mg/L,,0.005,0.01,,0.017,FALSE
1996-05-14T16:30:00Z,1996,5,L8468-2,A319,NA,Total Phosphorus,0.07101138928453797,mg/L,,0.005,0.01,,0.078,FALSE
1978-06-13T07:00:00Z,1978,6,7815193,A319,1,Fecal Coliform,56,ORG/100ml,,NA,NA,56||King County Nstream Database/RVL,56,FALSE
2004-01-14T08:00:00Z,2004,1,L30673-2,A319,NA,Total Phosphorus,0.020902152086712766,mg/L,,0.005,0.01,,0.0193,FALSE
1979-09-24T07:00:00Z,1979,9,7915818,A319,1,Turbidity,18,NTU,,NA,NA,18.0||King County Nstream Database/RVL,18,FALSE
1978-04-11T08:00:00Z,1978,4,7815109,A319,1,Ammonia Nitrogen,0.028,mg/L,,NA,NA,.028||King County Nstream Database/RVL,0.028,FALSE
2015-12-09T17:18:00Z,2015,12,L64300-3,A319,NA,Turbidity,154,NTU,,0.2,0.5,,154,FALSE
2008-04-09T17:40:00Z,2008,4,L45371-3,A319,NA,Ammonia Nitrogen,0.01,mg/L,<MDL,0.01,0.02,,NA,TRUE
1999-10-12T16:40:00Z,1999,10,L16620-2,A319,NA,Total Nitrogen,0.4952330187388085,mg/L,,0.05,0.1,,0.49,FALSE
2007-11-07T18:05:00Z,2007,11,L44459-3,A319,NA,Temperature,8.32,deg C,,NA,NA,,8.32,FALSE
2002-10-14T17:00:00Z,2002,10,L26091-2,A319,NA,"Conductivity, Field",77,umhos/cm,,NA,NA,,77,FALSE
2007-05-09T16:44:00Z,2007,5,L42620-3,A319,NA,E. coli,8,CFU/100ml,,NA,NA,,8,FALSE
1979-06-05T07:00:00Z,1979,6,7915433,A319,1,"pH, Field",7,pH,,NA,NA,7.0||King County Nstream Database/RVL,7,FALSE
1993-12-21T17:35:00Z,1993,12,L2612-5,A319,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
1977-05-17T07:00:00Z,1977,5,7715133,A319,1,Conductivity,61,umhos/cm,,NA,NA,61||King County Nstream Database/RVL,61,FALSE
1978-03-14T08:00:00Z,1978,3,7815059,A319,1,Nitrite + Nitrate Nitrogen,0.29441,mg/L,,NA,NA,.300||King County Nstream Database/RVL,0.3,FALSE
1986-11-13T08:00:00Z,1986,11,8610001,A319,1,Turbidity,1.8,NTU,,NA,NA,1.8||King County Nstream Database/B53311,1.8,FALSE
1995-04-11T17:15:00Z,1995,4,L5829-11,A319,NA,Conductivity,57,umhos/cm,,0.5,1,,57,FALSE
2004-11-10T18:47:00Z,2004,11,L33841-2,A319,NA,Temperature,7.9,deg C,,NA,NA,,7.9,FALSE
1976-04-13T08:00:00Z,1976,4,7615251,A319,1,Temperature,6.2,deg C,,NA,NA,6.2||King County Nstream Database/RVL,6.2,FALSE
1997-10-14T16:50:00Z,1997,10,L11966-2,A319,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
1998-10-13T17:40:00Z,1998,10,L14329-2,A319,NA,"Dissolved Oxygen, Field",10,mg/L,,NA,10,,10,FALSE
1999-09-14T17:31:00Z,1999,9,L16219-2,A319,NA,"pH, Field",7.5,pH,,NA,NA,,7.5,FALSE
2006-11-15T18:22:00Z,2006,11,L40942-3,A319,NA,Temperature,7.5,deg C,,NA,NA,,7.5,FALSE
1992-05-13T07:00:00Z,1992,5,9209659,A319,1,Dissolved Oxygen,10.8,mg/L,,NA,NA,10.80||King County Nstream Database/B53311,10.8,FALSE
2003-06-11T17:05:00Z,2003,6,L28492-2,A319,NA,Ammonia Nitrogen,0.0218,mg/L,,0.01,0.02,,0.0218,FALSE
1986-10-16T07:00:00Z,1986,10,8609479,A319,1,Temperature,9.7,deg C,,NA,NA,9.7||King County Nstream Database/B53311,9.7,FALSE
1990-04-11T07:00:00Z,1990,4,9005559,A319,1,Total Suspended Solids,2.55,mg/L,,NA,NA,2.55||King County Nstream Database/B53311,2.55,FALSE
2021-05-12T16:22:00Z,2021,5,L76861-3,A319,NA,"pH, Field",6.94,pH,,NA,NA,,6.94,FALSE
1999-10-12T16:40:00Z,1999,10,L16620-2,A319,NA,Enterococcus,19,CFU/100ml,,NA,NA,,19,FALSE
1995-07-18T16:15:00Z,1995,7,L6495-2,A319,NA,Orthophosphate Phosphorus,0.005553377499502889,mg/L,<RDL,0.002,0.005,,0.0043,FALSE
1996-10-08T17:10:00Z,1996,10,L9616-2,A319,NA,"pH, Field",7.389999999999999,pH,,NA,NA,,7.389999999999999,FALSE
2000-01-19T18:08:00Z,2000,1,L17106-2,A319,NA,Fecal Coliform,8,CFU/100ml,,NA,NA,,8,FALSE
1981-09-17T07:00:00Z,1981,9,8115578,A319,1,Fecal Coliform,56,ORG/100ml,,NA,NA,56||King County Nstream Database/RS3,56,FALSE
1993-06-15T19:35:00Z,1993,6,L1284-5,A319,NA,Ammonia Nitrogen,0.049,mg/L,,0.007,0.013,,0.049,FALSE
1996-03-12T17:25:00Z,1996,3,L8030-2,A319,NA,Total Suspended Solids,17.6,mg/L,,0.5,1,,17.6,FALSE
2005-09-14T16:52:00Z,2005,9,L36785-2,A319,NA,Total Alkalinity,34.1,mg CaCO3/L,,1,10,,34.1,FALSE
2015-03-09T16:40:00Z,2015,3,L62312-3,A319,NA,Orthophosphate Phosphorus,0.00553,mg/L,,5e-4,0.002,,0.00553,FALSE
2005-07-13T16:02:00Z,2005,7,L36108-2,A319,NA,Temperature,14.2,deg C,,NA,NA,,14.2,FALSE
1992-05-13T07:00:00Z,1992,5,9209659,A319,1,Temperature,11.8,deg C,,NA,NA,11.8||King County Nstream Database/B53311,11.8,FALSE
1984-12-12T08:00:00Z,1984,12,8415620,A319,1,Ammonia Nitrogen,0.047,mg/L,,NA,NA,.047||King County Nstream Database/RS4,0.047,FALSE
1997-11-13T17:58:00Z,1997,11,L12106-2,A319,NA,Fecal Coliform,12,CFU/100ml,,NA,NA,,12,FALSE
2006-05-10T16:19:00Z,2006,5,L38937-3,A319,NA,"Dissolved Oxygen, Field",11.7,mg/L,,0.5,1,,11.7,FALSE
2006-11-15T18:22:00Z,2006,11,L40942-3,A319,NA,Total Suspended Solids,51.2,mg/L,,1,2,,51.2,FALSE
1978-01-24T08:00:00Z,1978,1,7815014,A319,1,Turbidity,2.2,NTU,,NA,NA,2.2||King County Nstream Database/RVL,2.2,FALSE
1992-09-16T07:00:00Z,1992,9,9213137,A319,1,Storm Or Non-Storm,NA,none,,NA,NA,N||King County Nstream Database/B53311,NA,TRUE
2016-05-11T16:42:00Z,2016,5,L65367-3,A319,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
2007-04-04T16:43:00Z,2007,4,L42330-3,A319,NA,Temperature,7.5,deg C,,NA,NA,,7.5,FALSE
2002-10-14T17:00:00Z,2002,10,L26091-2,A319,NA,Total Nitrogen,0.34361901007114554,mg/L,,0.05,0.1,,0.339,FALSE
1978-11-07T08:00:00Z,1978,11,7815389,A319,1,Fecal Coliform,52,ORG/100ml,,NA,NA,52||King County Nstream Database/RVL,52,FALSE
1986-11-13T08:00:00Z,1986,11,8610001,A319,1,Orthophosphate Phosphorus,0.006545666652537392,mg/L,,NA,NA,.005||King County Nstream Database/B53311,0.005,FALSE
1995-06-13T16:28:00Z,1995,6,L6236-2,A319,NA,Total Nitrogen,0.3727723423829598,mg/L,,0.05,0.1,,0.368,FALSE
1995-09-19T16:45:00Z,1995,9,L6948-2,A319,NA,Dissolved Oxygen,9.9,mg/L,,0.5,1,,9.9,FALSE
1976-12-28T08:00:00Z,1976,12,7615641,A319,1,Temperature,5,deg C,,NA,NA,5.0||King County Nstream Database/RVL,5,FALSE
1976-09-14T07:00:00Z,1976,9,7615502,A319,1,Temperature,14.9,deg C,,NA,NA,14.9||King County Nstream Database/RVL,14.9,FALSE
1987-04-15T07:00:00Z,1987,4,8701803,A319,1,Turbidity,3.5,NTU,,NA,NA,3.5||King County Nstream Database/B53311,3.5,FALSE
1980-02-26T08:00:00Z,1980,2,8015085,A319,1,Total Suspended Solids,16,mg/L,,NA,NA,16.00||King County Nstream Database/RVL,16,FALSE
1999-08-10T19:20:00Z,1999,8,L15993-2,A319,NA,Total Phosphorus,0.015012029964015615,mg/L,,0.005,0.01,,0.014,FALSE
1989-02-16T08:00:00Z,1989,2,8903662,A319,1,Conductivity,64,umhos/cm,,NA,NA,64||King County Nstream Database/B53311,64,FALSE
2000-07-11T15:53:00Z,2000,7,L18127-2,A319,NA,"pH, Field",7.49,pH,,NA,NA,,7.49,FALSE
2001-03-06T17:55:00Z,2001,3,L19961-2,A319,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
1976-09-28T07:00:00Z,1976,9,7615542,A319,1,Nitrite + Nitrate Nitrogen,0.058532600000000004,mg/L,,NA,NA,.058||King County Nstream Database/RVL,0.058,FALSE
1984-06-14T07:00:00Z,1984,6,8415264,A319,1,Ammonia Nitrogen,0.001,mg/L,,NA,NA,.001||King County Nstream Database/RS4,0.001,FALSE
2019-02-25T18:25:00Z,2019,2,L71711-3,A319,NA,Temperature,4.6,deg C,,NA,NA,,4.6,FALSE
2014-10-15T17:34:00Z,2014,10,L61417-3,A319,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
1998-08-11T16:45:00Z,1998,8,L13902-2,A319,NA,Total Nitrogen,0.38382567466219697,mg/L,,0.05,0.1,,0.379,FALSE
1996-05-14T16:30:00Z,1996,5,L8468-2,A319,NA,Fecal Coliform,2500,CFU/100ml,,NA,NA,,2500,FALSE
1985-09-19T07:00:00Z,1985,9,8515464,A319,1,Total Suspended Solids,1.67,mg/L,,NA,NA,1.67||King County Nstream Database/RS4,1.67,FALSE
2017-12-13T17:28:00Z,2017,12,L69125-3,A319,NA,Total Phosphorus,0.02,mg/L,,0.005,0.01,,0.02,FALSE
1995-09-19T16:45:00Z,1995,9,L6948-2,A319,NA,Total Phosphorus,0.019566738340125647,mg/L,,0.005,0.01,,0.0221,FALSE
1991-10-15T07:00:00Z,1991,10,9112999,A319,1,Orthophosphate Phosphorus,0.007984752198791224,mg/L,,NA,NA,.006||King County Nstream Database/B53311,0.006,FALSE
2018-10-10T15:56:00Z,2018,10,L71065-3,A319,NA,"Dissolved Oxygen, Field",9.8,mg/L,,0.5,1,,9.8,FALSE
2000-04-11T17:30:00Z,2000,4,L17633-2,A319,NA,Total Alkalinity,20.7,mg CaCO3/L,,0.2,10,,20.7,FALSE
1988-04-13T07:00:00Z,1988,4,8805078,A319,1,Turbidity,2.1,NTU,,NA,NA,2.1||King County Nstream Database/B53311,2.1,FALSE
2018-08-13T16:40:00Z,2018,8,L70508-3,A319,NA,"Dissolved Oxygen, Field",9.7,mg/L,,0.5,1,,9.7,FALSE
1998-06-23T16:40:00Z,1998,6,L13534-2,A319,NA,Total Alkalinity,29,mg CaCO3/L,,0.2,1,,29,FALSE
1976-09-28T07:00:00Z,1976,9,7615542,A319,1,Ammonia Nitrogen,0.016,mg/L,,NA,NA,.016||King County Nstream Database/RVL,0.016,FALSE
1998-10-13T17:40:00Z,1998,10,L14329-2,A319,NA,Nitrite + Nitrate Nitrogen,0.2885618,mg/L,,0.02,0.04,,0.294,FALSE
2014-10-15T17:34:00Z,2014,10,L61417-3,A319,NA,Total Suspended Solids,7.8,mg/L,,0.5,1,,7.8,FALSE
2021-08-25T16:58:00Z,2021,8,L77433-3,A319,NA,Temperature,14.8,deg C,,NA,NA,,14.8,FALSE
2003-11-12T19:55:00Z,2003,11,L30211-2,A319,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
1978-10-10T07:00:00Z,1978,10,7815367,A319,1,Conductivity,74,umhos/cm,,NA,NA,74||King County Nstream Database/RVL,74,FALSE
1993-06-15T19:35:00Z,1993,6,L1284-5,A319,NA,Turbidity,2.6,NTU,,0.5,1,,2.6,FALSE
1984-02-16T08:00:00Z,1984,2,8415071,A319,1,Total Phosphorus,0.06115823221666095,mg/L,,NA,NA,.068||King County Nstream Database/RS4,0.068,FALSE
2021-10-13T16:47:00Z,2021,10,L77812-3,A319,NA,"Dissolved Oxygen, Field",9.03,mg/L,,0.5,1,,9.03,FALSE
1994-10-11T17:19:00Z,1994,10,L4698-5,A319,NA,Ammonia Nitrogen,0.02,mg/L,<MDL,0.02,0.04,,NA,TRUE
2000-02-15T18:25:00Z,2000,2,L17352-2,A319,NA,Temperature,4.94,deg C,,NA,NA,,4.94,FALSE
1983-10-20T07:00:00Z,1983,10,8315523,A319,1,Fecal Coliform,34,ORG/100ml,,NA,NA,34||King County Nstream Database/RS4,34,FALSE
1978-09-27T07:00:00Z,1978,9,7815351,A319,1,Dissolved Oxygen,10.1,mg/L,,NA,NA,10.10||King County Nstream Database/RVL,10.1,FALSE
2000-07-11T15:53:00Z,2000,7,L18127-2,A319,NA,Total Suspended Solids,1.6,mg/L,,0.5,1,,1.6,FALSE
1987-01-14T08:00:00Z,1987,1,8700604,A319,1,Nitrite + Nitrate Nitrogen,0.8110658999999999,mg/L,,NA,NA,.839||King County Nstream Database/B53311,0.8389999999999999,FALSE
1998-03-10T17:55:00Z,1998,3,L12825-2,A319,NA,Orthophosphate Phosphorus,0.06032211740353606,mg/L,,0.002,0.005,,0.0613,FALSE
1995-06-13T16:28:00Z,1995,6,L6236-2,A319,NA,Nitrite + Nitrate Nitrogen,0.28173889999999996,mg/L,,0.05,0.1,,0.287,FALSE
2020-01-22T17:14:00Z,2020,1,L73946-3,A319,NA,Turbidity,2.36,NTU,,0.2,0.5,,2.36,FALSE
2004-05-12T16:42:00Z,2004,5,L31880-2,A319,NA,Total Nitrogen,1.144514672851808,mg/L,E,0.05,0.1,Discrepancy between NO23 + NH3 and TOTN,1.14,FALSE
1987-03-18T08:00:00Z,1987,3,8701008,A319,1,Conductivity,52,umhos/cm,,NA,NA,52||King County Nstream Database/B53311,52,FALSE
2003-11-12T19:55:00Z,2003,11,L30211-2,A319,NA,Total Nitrogen,0.30438136378213826,mg/L,,0.05,0.1,,0.3,FALSE
2021-06-16T16:49:00Z,2021,6,L77074-3,A319,NA,Silica,13.3,mg/L,,0.2,0.5,,13.3,FALSE
2014-12-10T17:30:00Z,2014,12,L61757-3,A319,NA,Total Suspended Solids,8.599999999999998,mg/L,,0.5,1,,8.599999999999998,FALSE
2006-04-12T16:57:00Z,2006,4,L38672-3,A319,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
1985-03-21T08:00:00Z,1985,3,8515118,A319,1,Fecal Coliform,16,ORG/100ml,,NA,NA,16||King County Nstream Database/RS4,16,FALSE
2005-08-10T16:19:00Z,2005,8,L36340-2,A319,NA,Total Nitrogen,0.37980657826970954,mg/L,,0.05,0.1,,0.375,FALSE
2022-02-16T17:06:00Z,2022,2,L78514-3,A319,NA,Temperature,6.25,deg C,,NA,NA,,6.25,FALSE
2000-04-11T17:30:00Z,2000,4,L17633-2,A319,NA,Total Nitrogen,0.2600644151437135,mg/L,,0.05,0.1,,0.256,FALSE
2008-11-05T19:03:00Z,2008,11,L46863-3,A319,NA,Total Alkalinity,27.3,mg CaCO3/L,,1,5,,27.3,FALSE
1984-05-17T07:00:00Z,1984,5,8415213,A319,1,Temperature,9.9,deg C,,NA,NA,9.9||King County Nstream Database/RS4,9.9,FALSE
2000-03-14T19:00:00Z,2000,3,L17472-2,A319,NA,Temperature,7.48,deg C,,NA,NA,,7.48,FALSE
1981-11-18T08:00:00Z,1981,11,8115681,A319,1,Conductivity,75,umhos/cm,,NA,NA,75||King County Nstream Database/RS3,75,FALSE
2000-08-01T17:05:00Z,2000,8,L18386-2,A319,NA,Orthophosphate Phosphorus,0.010836297692823984,mg/L,,0.002,0.005,,0.00794,FALSE
2007-04-04T16:43:00Z,2007,4,L42330-3,A319,NA,Total Phosphorus,0.0198,mg/L,,0.005,0.01,,0.0198,FALSE
2002-06-12T16:28:00Z,2002,6,L24556-2,A319,NA,Orthophosphate Phosphorus,0.005553377499502889,mg/L,<RDL,0.002,0.005,,0.0043,FALSE
1977-11-21T08:00:00Z,1977,11,7715365,A319,1,Temperature,1,deg C,,NA,NA,1.0||King County Nstream Database/RVL,1,FALSE
2022-01-12T17:49:00Z,2022,1,L78397-3,A319,NA,Orthophosphate Phosphorus,0.015,mg/L,,5e-4,0.002,,0.015,FALSE
2001-10-09T17:25:00Z,2001,10,L22312-2,A319,NA,Orthophosphate Phosphorus,0.008873524864532018,mg/L,,0.002,0.005,,0.00661,FALSE
1992-01-14T08:00:00Z,1992,1,9205693,A319,1,Turbidity,0.5,NTU,,NA,NA,.5||King County Nstream Database/B53311,0.5,FALSE
2020-10-14T16:37:00Z,2020,10,L75648-3,A319,NA,Total Alkalinity,24.9,mg CaCO3/L,,1,5,,24.9,FALSE
1994-03-15T17:30:00Z,1994,3,L3201-5,A319,NA,Total Nitrogen,0.445077317731325,mg/L,,0.05,0.1,,0.44,FALSE
1994-01-19T18:47:00Z,1994,1,L2787-5,A319,NA,Ammonia Nitrogen,0.02,mg/L,<MDL,0.02,0.04,,NA,TRUE
2014-10-15T17:34:00Z,2014,10,L61417-3,A319,NA,Turbidity,3.27,NTU,,0.2,0.5,,3.27,FALSE
1976-08-09T07:00:00Z,1976,8,7615450,A319,1,Fecal Coliform,940,ORG/100ml,,NA,NA,940||King County Nstream Database/RVL,940,FALSE
1989-12-13T08:00:00Z,1989,12,8911557,A319,1,Storm Or Non-Storm,NA,none,,NA,NA,N||King County Nstream Database/B53311,NA,TRUE
1998-08-11T16:45:00Z,1998,8,L13902-2,A319,NA,Turbidity,1.2,NTU,,0.5,1,,1.2,FALSE
1996-05-14T16:30:00Z,1996,5,L8468-2,A319,NA,Conductivity,60.3,umhos/cm,,0.5,1,,60.3,FALSE
2004-12-07T18:40:00Z,2004,12,L34113-2,A319,NA,"Dissolved Oxygen, Field",11.3,mg/L,,0.5,1,,11.3,FALSE
1992-04-14T07:00:00Z,1992,4,9209052,A319,1,Total Phosphorus,0.0194569859423855,mg/L,,NA,NA,.022||King County Nstream Database/B53311,0.022,FALSE
1995-04-11T17:00:00Z,1995,4,L5829-2,A319,NA,Conductivity,57,umhos/cm,,0.5,1,,57,FALSE
2007-08-08T16:52:00Z,2007,8,L43410-3,A319,NA,"Conductivity, Field",84.79999999999998,umhos/cm,,0.5,10,,84.79999999999998,FALSE
1996-09-10T16:50:00Z,1996,9,L9413-2,A319,NA,Total Nitrogen,0.3808113839785847,mg/L,,0.05,0.1,,0.376,FALSE
2001-12-11T17:48:00Z,2001,12,L23019-2,A319,NA,Orthophosphate Phosphorus,0.030489765456468282,mg/L,,0.002,0.005,,0.0295,FALSE
2021-03-10T17:48:00Z,2021,3,L76516-3,A319,NA,Ammonia Nitrogen,0.0043,mg/L,<RDL,0.002,0.01,,0.0043,FALSE
2007-10-10T17:20:00Z,2007,10,L44145-3,A319,NA,E. coli,180,CFU/100ml,,NA,NA,,180,FALSE
1976-09-28T07:00:00Z,1976,9,7615542,A319,1,Temperature,15.2,deg C,,NA,NA,15.2||King County Nstream Database/RVL,15.2,FALSE
1997-09-09T17:00:00Z,1997,9,L11678-2,A319,NA,Total Alkalinity,36.3,mg CaCO3/L,,0.2,1,,36.3,FALSE
2018-03-14T17:21:00Z,2018,3,L69651-16,A319,NA,Turbidity,3.07,NTU,,0.2,0.5,,3.07,FALSE
2000-12-12T18:41:00Z,2000,12,L19299-2,A319,NA,"pH, Field",7.13,pH,,NA,NA,,7.13,FALSE
2003-01-13T17:56:00Z,2003,1,L26869-2,A319,NA,Fecal Coliform,90,CFU/100ml,,NA,NA,,90,FALSE
2005-12-14T17:57:00Z,2005,12,L37746-3,A319,NA,Total Nitrogen,0.6134466550971965,mg/L,,0.05,0.1,,0.608,FALSE
2003-10-13T17:00:00Z,2003,10,L29849-2,A319,NA,"Dissolved Oxygen, Field",10,mg/L,,NA,NA,,10,FALSE
1990-02-21T08:00:00Z,1990,2,9002550,A319,1,Temperature,5,deg C,,NA,NA,5.0||King County Nstream Database/B53311,5,FALSE
2015-12-09T17:18:00Z,2015,12,L64300-3,A319,NA,"pH, Field",6.95,pH,,NA,NA,,6.95,FALSE
1990-10-30T08:00:00Z,1990,10,9009713,A319,1,Enterococcus,106,ORG/100g,,NA,NA,106||King County Nstream Database/B53311,106,FALSE
1976-06-14T07:00:00Z,1976,6,7615345,A319,1,Dissolved Oxygen,11.6,mg/L,,NA,NA,11.60||King County Nstream Database/RVL,11.6,FALSE
1989-09-20T07:00:00Z,1989,9,8908720,A319,1,"pH, Field",7.599999999999999,pH,,NA,NA,7.6||King County Nstream Database/B53311,7.599999999999999,FALSE
2001-01-09T18:06:00Z,2001,1,L19497-2,A319,NA,Total Suspended Solids,3.8,mg/L,,0.5,1,,3.8,FALSE
1983-04-21T08:00:00Z,1983,4,8315172,A319,1,"pH, Field",7.599999999999999,pH,,NA,NA,7.6||King County Nstream Database/RS4,7.599999999999999,FALSE
1991-11-13T08:00:00Z,1991,11,9113926,A319,1,Turbidity,13,NTU,,NA,NA,13.0||King County Nstream Database/B53311,13,FALSE
2001-12-11T17:48:00Z,2001,12,L23019-2,A319,NA,Total Alkalinity,24.8,mg CaCO3/L,,0.2,10,,24.8,FALSE
2016-12-14T17:12:00Z,2016,12,L66681-3,A319,NA,Nitrite + Nitrate Nitrogen,0.465,mg/L,,0.01,0.04,,0.465,FALSE
2005-08-10T16:19:00Z,2005,8,L36340-2,A319,NA,Total Phosphorus,0.012696100016164565,mg/L,,0.005,0.01,,0.0119,FALSE
2017-12-13T17:28:00Z,2017,12,L69125-3,A319,NA,"Dissolved Oxygen, Field",12.7,mg/L,,0.5,1,,12.7,FALSE
2002-09-10T17:27:00Z,2002,9,L25699-2,A319,NA,Total Nitrogen,0.3184710542907632,mg/L,,0.05,0.1,,0.314,FALSE
2000-10-10T16:30:00Z,2000,10,L18990-2,A319,NA,Total Alkalinity,25.2,mg CaCO3/L,,0.2,10,,25.2,FALSE
1977-07-05T07:00:00Z,1977,7,7715203,A319,1,Dissolved Oxygen,10.2,mg/L,,NA,NA,10.20||King County Nstream Database/RVL,10.2,FALSE
2007-01-10T17:28:00Z,2007,1,L41465-3,A319,NA,Turbidity,9.090000000000002,NTU,,0.5,2,,9.090000000000002,FALSE
1991-11-13T08:00:00Z,1991,11,9113926,A319,1,Storm Or Non-Storm,NA,none,,NA,NA,N||King County Nstream Database/B53311,NA,TRUE
1979-11-06T08:00:00Z,1979,11,7916080,A319,1,Fecal Coliform,20,ORG/100ml,,NA,NA,20||King County Nstream Database/RVL,20,FALSE
2015-08-12T16:46:00Z,2015,8,L63408-3,A319,NA,Total Suspended Solids,3.1,mg/L,,0.5,1,,3.1,FALSE
2002-01-15T17:32:00Z,2002,1,L23128-2,A319,NA,Nitrite + Nitrate Nitrogen,0.3411956,mg/L,,0.02,0.04,,0.348,FALSE
1978-04-11T08:00:00Z,1978,4,7815109,A319,1,Fecal Coliform,10,ORG/100ml,,NA,NA,10||King County Nstream Database/RVL,10,FALSE
2003-07-14T16:57:00Z,2003,7,L28767-2,A319,NA,"pH, Field",7.2,pH,,NA,NA,,7.2,FALSE
2008-01-09T18:17:00Z,2008,1,L44906-3,A319,NA,Fecal Coliform,10,CFU/100ml,,NA,NA,,10,FALSE
1985-01-17T08:00:00Z,1985,1,8515023,A319,1,"pH, Field",7.4,pH,,NA,NA,7.4||King County Nstream Database/RS4,7.4,FALSE
2016-05-11T16:42:00Z,2016,5,L65367-3,A319,NA,Total Nitrogen,0.3,mg/L,,0.05,0.1,,0.3,FALSE
1994-10-11T17:19:00Z,1994,10,L4698-5,A319,NA,Total Suspended Solids,1.4,mg/L,,0.5,1,,1.4,FALSE
1979-02-28T08:00:00Z,1979,2,7915147,A319,1,Ammonia Nitrogen,0.013,mg/L,,NA,NA,.013||King County Nstream Database/RVL,0.013,FALSE
1979-11-06T08:00:00Z,1979,11,7916080,A319,1,Ammonia Nitrogen,0.001,mg/L,,NA,NA,.001||King County Nstream Database/RVL,0.001,FALSE
2021-11-08T17:47:00Z,2021,11,L78097-3,A319,NA,Total Alkalinity,27.1,mg CaCO3/L,,1,5,,27.1,FALSE
1978-05-09T07:00:00Z,1978,5,7815152,A319,1,Fecal Coliform,20,ORG/100ml,,NA,NA,20||King County Nstream Database/RVL,20,FALSE
1996-04-17T16:25:00Z,1996,4,L8173-2,A319,NA,Fecal Coliform,310,CFU/100ml,,NA,NA,,310,FALSE
